toxicity,positive,negative,neutral
negative,0.07171780616044998,0.8698347210884094,0.05844747647643089
negative,0.18341010808944702,0.6221318244934082,0.1944580078125
negative,0.09531810134649277,0.7174809575080872,0.18720093369483948
negative,0.20236314833164215,0.7348703145980835,0.06276652961969376
positive,0.692963719367981,0.14935535192489624,0.1576809287071228
negative,0.10900537669658661,0.6671177744865417,0.22387684881687164
positive,0.7363918423652649,0.1568029522895813,0.10680519789457321
negative,0.32194384932518005,0.49351766705513,0.1845385581254959
positive,0.570012629032135,0.2511395812034607,0.1788478046655655
neutral,0.060429900884628296,0.34643736481666565,0.593132734298706
negative,0.17792832851409912,0.6642942428588867,0.15777745842933655
negative,0.1720227748155594,0.669074535369873,0.15890270471572876
negative,0.4118679165840149,0.506942868232727,0.08118915557861328
negative,0.06736121326684952,0.8758507966995239,0.05678800866007805
negative,0.21217705309391022,0.5346027612686157,0.25322017073631287
positive,0.5734196305274963,0.26803284883499146,0.1585475504398346
negative,0.1908120959997177,0.6187094449996948,0.19047844409942627
negative,0.22997716069221497,0.5203225016593933,0.24970029294490814
negative,0.08889201283454895,0.7201648354530334,0.1909431666135788
negative,0.3519616723060608,0.4383840262889862,0.20965439081192017
negative,0.1103745773434639,0.8330699801445007,0.05655549094080925
neutral,0.17125211656093597,0.4105983078479767,0.41814956068992615
negative,0.1380041241645813,0.7364305853843689,0.12556526064872742
negative,0.15725980699062347,0.5333014130592346,0.3094388246536255
negative,0.02456091158092022,0.8898071646690369,0.08563193678855896
positive,0.7961010932922363,0.15887370705604553,0.04502527043223381
positive,0.68813556432724,0.19290705025196075,0.11895735561847687
negative,0.1513613611459732,0.720172107219696,0.12846650183200836
negative,0.11914549022912979,0.7991828322410583,0.08167164772748947
negative,0.10122312605381012,0.8235664963722229,0.0752103328704834
negative,0.2843129336833954,0.5751223564147949,0.1405646950006485
negative,0.24550212919712067,0.6918774843215942,0.06262032687664032
positive,0.5534290671348572,0.24152372777462006,0.20504719018936157
negative,0.07997240871191025,0.8089489340782166,0.11107859760522842
negative,0.09573476761579514,0.800300121307373,0.10396511107683182
negative,0.06628014147281647,0.7163465619087219,0.217373326420784
negative,0.08330434560775757,0.7697278261184692,0.14696775376796722
negative,0.12725156545639038,0.6127133369445801,0.26003506779670715
positive,0.5863606929779053,0.2766731381416321,0.13696616888046265
positive,0.8572931289672852,0.1069517508149147,0.03575510531663895
negative,0.2748279869556427,0.5953415632247925,0.12983042001724243
positive,0.69146329164505,0.1251928210258484,0.1833438128232956
negative,0.07316646724939346,0.8574057817459106,0.06942775100469589
negative,0.242375448346138,0.6967645883560181,0.06085999682545662
neutral,0.16355980932712555,0.36713817715644836,0.4693019986152649
positive,0.4580322206020355,0.39660561084747314,0.14536215364933014
negative,0.21454374492168427,0.6834045648574829,0.10205166041851044
negative,0.08902952820062637,0.6671688556671143,0.24380165338516235
negative,0.2432100623846054,0.668281614780426,0.08850833773612976
negative,0.30591055750846863,0.47049617767333984,0.22359322011470795
negative,0.04401107132434845,0.8659210801124573,0.0900678038597107
negative,0.23412849009037018,0.6139533519744873,0.15191812813282013
negative,0.10632985085248947,0.6632267832756042,0.23044338822364807
negative,0.13323089480400085,0.6259825229644775,0.2407865673303604
negative,0.11969590932130814,0.7519301772117615,0.12837396562099457
negative,0.285293847322464,0.5329611897468567,0.18174490332603455
negative,0.15912815928459167,0.6950725317001343,0.14579932391643524
negative,0.1354149430990219,0.7672039270401001,0.09738112986087799
negative,0.1055382564663887,0.7856614589691162,0.10880032181739807
negative,0.24859069287776947,0.5312544107437134,0.22015492618083954
neutral,0.2045840173959732,0.3733842372894287,0.4220317602157593
positive,0.47490307688713074,0.28170567750930786,0.24339118599891663
negative,0.11346852779388428,0.726527214050293,0.16000430285930634
negative,0.1834784597158432,0.5223446488380432,0.2941769063472748
positive,0.5856292843818665,0.3591896593570709,0.05518108233809471
positive,0.5252475142478943,0.2776290774345398,0.1971234381198883
positive,0.5614485740661621,0.18835878372192383,0.2501926124095917
negative,0.13708850741386414,0.6865398287773132,0.17637166380882263
negative,0.27204471826553345,0.40177109837532043,0.32618415355682373
negative,0.2841261923313141,0.5941526293754578,0.12172117084264755
negative,0.37669163942337036,0.42565691471099854,0.19765150547027588
negative,0.2689446806907654,0.6524771451950073,0.07857809215784073
negative,0.09537827968597412,0.6384720802307129,0.266149640083313
positive,0.4288715422153473,0.3591620624065399,0.2119663953781128
positive,0.4389234781265259,0.3594561815261841,0.20162035524845123
positive,0.7194433212280273,0.1411617249250412,0.13939490914344788
negative,0.06350917369127274,0.6559879779815674,0.28050288558006287
negative,0.07805080711841583,0.6829735040664673,0.2389756739139557
negative,0.15251986682415009,0.5415124297142029,0.3059677183628082
negative,0.08097641915082932,0.751815140247345,0.1672084778547287
negative,0.08612200617790222,0.8607686758041382,0.0531093068420887
negative,0.23050738871097565,0.6030163168907166,0.16647633910179138
neutral,0.12992945313453674,0.42966100573539734,0.4404095411300659
negative,0.1867164522409439,0.711673378944397,0.10161015391349792
negative,0.072893425822258,0.7774227857589722,0.14968378841876984
negative,0.06092391163110733,0.8294994831085205,0.10957658290863037
negative,0.07222478091716766,0.7856242060661316,0.14215093851089478
negative,0.058866314589977264,0.8044801950454712,0.13665345311164856
negative,0.2393161505460739,0.620904266834259,0.13977952301502228
negative,0.06036235764622688,0.8552164435386658,0.08442120254039764
negative,0.1152789443731308,0.7668991088867188,0.11782198399305344
negative,0.1625642478466034,0.6957954168319702,0.14164035022258759
negative,0.05989347770810127,0.8578305244445801,0.08227599412202835
negative,0.08442391455173492,0.829552412033081,0.08602365106344223
negative,0.16466745734214783,0.6585325598716736,0.17680001258850098
negative,0.09300296008586884,0.7229231595993042,0.18407386541366577
negative,0.05151579529047012,0.838230311870575,0.11025390774011612
negative,0.15045687556266785,0.7357521653175354,0.11379092186689377
negative,0.14413078129291534,0.7516434192657471,0.10422582179307938
negative,0.16873501241207123,0.6490288972854614,0.18223613500595093
negative,0.12407335638999939,0.747785747051239,0.12814085185527802
negative,0.37089642882347107,0.5260621905326843,0.1030413955450058
negative,0.3543947637081146,0.456114798784256,0.18949037790298462
negative,0.3405049443244934,0.559362530708313,0.10013246536254883
negative,0.13452859222888947,0.7453926205635071,0.12007883936166763
negative,0.19455823302268982,0.7405897378921509,0.06485206633806229
negative,0.20261791348457336,0.5807116031646729,0.21667048335075378
positive,0.6288503408432007,0.22657501697540283,0.1445746272802353
negative,0.1853175312280655,0.6693056225776672,0.14537690579891205
negative,0.29183101654052734,0.5866368412971497,0.1215321496129036
negative,0.1910206377506256,0.74837327003479,0.06060609593987465
negative,0.3442278206348419,0.4551536738872528,0.20061847567558289
negative,0.22342462837696075,0.6272613406181335,0.1493140459060669
negative,0.22398629784584045,0.6852793097496033,0.09073439240455627
negative,0.04854708909988403,0.8339815735816956,0.11747128516435623
negative,0.29182952642440796,0.59161376953125,0.11655661463737488
negative,0.18037903308868408,0.7311325669288635,0.0884883925318718
negative,0.06906794756650925,0.7714579105377197,0.15947413444519043
negative,0.05398915708065033,0.8230352401733398,0.12297561019659042
negative,0.17380806803703308,0.687363862991333,0.13882805407047272
negative,0.07636785507202148,0.8067513108253479,0.116880863904953
negative,0.033322934061288834,0.9151380062103271,0.05153902620077133
negative,0.07756368815898895,0.800866425037384,0.12156990170478821
negative,0.1687324345111847,0.6868125200271606,0.14445503056049347
negative,0.07375246286392212,0.7685518264770508,0.15769566595554352
negative,0.15767256915569305,0.735292911529541,0.1070345863699913
positive,0.5376037955284119,0.30513235926628113,0.15726381540298462
negative,0.1496243178844452,0.7012025117874146,0.14917315542697906
negative,0.15282317996025085,0.43657219409942627,0.4106046259403229
negative,0.18031045794487,0.6969418525695801,0.12274768948554993
negative,0.3499968945980072,0.475955992937088,0.1740470677614212
negative,0.03099030815064907,0.8144313097000122,0.15457840263843536
negative,0.24245385825634003,0.4841625392436981,0.27338355779647827
positive,0.6357375979423523,0.17916688323020935,0.18509556353092194
negative,0.24453814327716827,0.5186541676521301,0.2368076741695404
negative,0.10450013726949692,0.7261415719985962,0.1693582534790039
negative,0.04533220827579498,0.9130523204803467,0.04161544889211655
negative,0.06336203217506409,0.7905552387237549,0.14608268439769745
negative,0.142730712890625,0.6683019995689392,0.18896731734275818
negative,0.17433199286460876,0.5659440159797668,0.2597240209579468
negative,0.10067038983106613,0.4564051926136017,0.442924439907074
negative,0.09985237568616867,0.710098385810852,0.1900492012500763
negative,0.11610618233680725,0.7217077612876892,0.16218604147434235
negative,0.1499279886484146,0.6695421934127808,0.18052981793880463
negative,0.10155528783798218,0.8130015134811401,0.08544320613145828
negative,0.3627166748046875,0.49692022800445557,0.14036309719085693
negative,0.03564203903079033,0.8974392414093018,0.06691865622997284
positive,0.4759601354598999,0.3032476007938385,0.22079229354858398
negative,0.27651461958885193,0.3973531126976013,0.32613229751586914
negative,0.1614159643650055,0.6061356067657471,0.23244842886924744
negative,0.15716172754764557,0.6721976399421692,0.17064063251018524
positive,0.5092431902885437,0.2396465390920639,0.25111034512519836
negative,0.3002869486808777,0.5841925144195557,0.11552055180072784
negative,0.4010985791683197,0.4613439738750458,0.1375575065612793
positive,0.4344998896121979,0.28713321685791016,0.2783668339252472
negative,0.17992553114891052,0.6618750691413879,0.15819938480854034
negative,0.18301938474178314,0.6847050786018372,0.1322755217552185
negative,0.14470255374908447,0.7268035411834717,0.12849393486976624
negative,0.2305578887462616,0.6234681606292725,0.14597399532794952
negative,0.0874553993344307,0.5876516103744507,0.32489296793937683
negative,0.07193703204393387,0.7289302349090576,0.1991327702999115
negative,0.06764477491378784,0.8393160700798035,0.09303915500640869
neutral,0.3100738227367401,0.3400338292121887,0.3498922884464264
negative,0.18667492270469666,0.6790241003036499,0.13430102169513702
negative,0.12049127370119095,0.6776232123374939,0.20188547670841217
negative,0.08759511262178421,0.6952540278434753,0.21715088188648224
negative,0.055670011788606644,0.9219332337379456,0.02239672653377056
negative,0.2606046497821808,0.643416702747345,0.09597869217395782
negative,0.13054250180721283,0.7509135007858276,0.11854398995637894
negative,0.2133631557226181,0.6454447507858276,0.14119209349155426
negative,0.1936192810535431,0.7373737096786499,0.0690070241689682
positive,0.5089544653892517,0.2867962121963501,0.204249307513237
negative,0.15881291031837463,0.604415774345398,0.23677130043506622
neutral,0.2422523945569992,0.3609832525253296,0.3967643678188324
positive,0.42232879996299744,0.2881159782409668,0.289555162191391
negative,0.10614553838968277,0.773135244846344,0.12071919441223145
negative,0.14318890869617462,0.6714120507240295,0.18539904057979584
negative,0.13836631178855896,0.6277982592582703,0.23383542895317078
negative,0.3146604001522064,0.4307030141353607,0.25463661551475525
negative,0.3515470325946808,0.3557771146297455,0.29267585277557373
negative,0.1067960262298584,0.6926196217536926,0.20058435201644897
negative,0.20945267379283905,0.631801426410675,0.15874594449996948
negative,0.3104701340198517,0.5873892307281494,0.10214062035083771
negative,0.06300490349531174,0.7401889562606812,0.1968061327934265
positive,0.6009733080863953,0.28420644998550415,0.11482027173042297
negative,0.08704856038093567,0.816213071346283,0.09673833847045898
negative,0.3794701397418976,0.4158557951450348,0.20467408001422882
negative,0.33217671513557434,0.5275681018829346,0.14025521278381348
negative,0.24665911495685577,0.6820769309997559,0.07126391679048538
positive,0.686665415763855,0.2100360244512558,0.10329858213663101
positive,0.4426186680793762,0.42338234186172485,0.13399891555309296
negative,0.0698041245341301,0.7917051911354065,0.1384907066822052
negative,0.09871591627597809,0.7653810977935791,0.1359029859304428
positive,0.5004075765609741,0.25585120916366577,0.2437412291765213
positive,0.7444337010383606,0.08142831921577454,0.17413796484470367
negative,0.21714626252651215,0.48302048444747925,0.2998332679271698
positive,0.4826340973377228,0.4589454233646393,0.058420490473508835
negative,0.060120850801467896,0.8919692039489746,0.047910019755363464
negative,0.34798669815063477,0.5854527950286865,0.0665605217218399
positive,0.42566078901290894,0.37777945399284363,0.19655978679656982
negative,0.07453855127096176,0.7284737229347229,0.19698770344257355
